연도,학제,학교명,학교상태,본분교,시도,시군구,설립,주야구분,주소,우편번호,전화번호,팩스번호,홈페이지,입학정원,지원자,입학자
2020,특수대학원,경남대학교 산업경영대학원,기존,본교,경남,경남 창원시,사립,야간,"경상남도 창원시 마산합포구 경남대학로 7 (월영동, 경남대학교)",51767,055-249-2586,0505-182-8966,www.kyungnam.ac.kr/indbiz,100 ,54 ,48 
2020,특수대학원,경남대학교행정대학원,기존,본교,경남,경남 창원시,사립,야간,"경상남도 창원시 마산합포구 경남대학로 7 (월영동, 경남대학교)",51767,055-249-2595,055-715-2902,www.kyungnam.ac.kr/admin/main,100 ,84 ,71 
2020,대학교,경동대학교,기존,본교,강원,강원 고성군,사립,주간,"강원도 고성군 토성면 봉포4길 46 (봉포리, 경동대학교)",24764,033-631-2000,033-631-9542,www.kduniv.ac.kr,110 ,807 ,196 
2020,대학교,경동대학교,기존,제3캠퍼스,강원,강원 원주시,사립,주간,"강원도 원주시 문막읍 견훤로 815 (후용리, 경동대학교)",26495,033-738-1200,033-738-1209,www.kduniv.ac.kr,965 ,7606 ,1035 
2020,대학교,경동대학교,기존,제4캠퍼스,경기,경기 양주시,사립,주간,경기도 양주시 경동대학로 27 (고암동),11458,031-869-9900,031-869-9909,www.kduniv.ac.kr,710 ,4871 ,760 
2020,대학교,대구한의대학교,기존,본교,경북,경북 경산시,사립,주야간,"경상북도 경산시 한의대로 1 (유곡동, 대구한의대학교)",38610,053-819-1000        ,053-819-1258        ,www.dhu.ac.kr,1518 ,12269 ,1707 
2020,일반대학원,대구한의대학교 대학원,기존,본교,경북,경북 경산시,사립,주야간,"경상북도 경산시 한의대로 1 (유곡동, 대구한의대학교)",38610,053-819-1567        ,053-819-1268        ,www.dhu.ac.kr/graduate,110 ,146 ,117 
2020,특수대학원,대구한의대학교 교육대학원,폐교,본교,경북,경북 경산시,사립,계절제,"경상북도 경산시 한의대로 1 (유곡동, 대구한의대학교)",38610,053-819-1567        ,053-819-1268        ,www.dhu.ac.kr/graduate,0 ,0 ,0 
2020,특수대학원,대구한의대학교 보건복지대학원,기존,본교,경북,경북 경산시,사립,야간,"경상북도 경산시 한의대로 1 (유곡동, 대구한의대학교)",38610,053-819-1567,053-819-1268,www.dhu.ac.kr/graduate,28 ,49 ,33 
2020,특수대학원,대구한의대학교 한방산업대학원,기존,본교,경북,경북 경산시,사립,야간,"경상북도 경산시 한의대로 1 (유곡동, 대구한의대학교)",38610,053-819-1567        ,053-819-1268        ,www.dhu.ac.kr/graduate,14 ,21 ,15 
2020,대학교,경성대학교,기존,본교,부산,부산 남구,사립,주간,"부산광역시 남구 수영로 309 (대연동, 경성대학교)",48434,051-663-4114        ,051-663-4089        ,http://ks.ac.kr,2740 ,20315 ,3062 
2020,일반대학원,경성대학교 일반대학원,기존,본교,부산,부산 남구,사립,주간,"부산광역시 남구 수영로 309 (대연동, 경성대학교)",48434,051-663-5572        ,051-663-5579  ,cms1.ks.ac.kr/graduate/Main.do,268 ,309 ,232 
2020,특수대학원,경성대학교 경영대학원,폐교,본교,부산,부산 남구,사립,야간,"부산광역시 남구 수영로 309 (대연동, 경성대학교)",48434,051-663-5571        ,051-663-5579,http://ks.ac.kr/graduate,0 ,0 ,0 
2020,특수대학원,경성대학교 교육대학원,기존,본교,부산,부산 남구,사립,야간,"부산광역시 남구 수영로 309 (대연동, 경성대학교)",48434,051-663-5575        ,051-663-5579,cms1.ks.ac.kr/graduate/Main.do,100 ,90 ,69 
2020,특수대학원,경성대학교 사회복지대학원,기존,본교,부산,부산 남구,사립,야간,"부산광역시 남구 수영로 309 (대연동, 경성대학교)",48434,051-663-5571        ,051-663-5579,cms1.ks.ac.kr/graduate/Main.do,30 ,21 ,14 
2020,전문대학원,경성대학교 디지털디자인전문대학원,폐교,본교,부산,부산 남구,사립,주간,"부산광역시 남구 수영로 309 (대연동, 경성대학교)",48434,051-663-5572       ,051-663-5579,cms1.ks.ac.kr/graduate/Main.do,0 ,0 ,0 
2020,특수대학원,경성대학교 멀티미디어대학원,폐교,본교,부산,부산 남구,사립,야간,"부산광역시 남구 수영로 309 (대연동, 경성대학교)",48434,051-663-5575        ,051-663-5579 ,cms1.ks.ac.kr/graduate/Main.do,0 ,0 ,0 
2020,특수대학원,경성대학교 임상약학보건대학원,폐교,본교,부산,부산 남구,사립,야간,"부산광역시 남구 수영로 309 (대연동, 경성대학교)",48434,051-663-5571        ,051-663-5579,cms1.ks.ac.kr/graduate/Main.do,0 ,0 ,0 
2020,특수대학원,경성대학교 예술종합대학원,폐교,본교,부산,부산 남구,사립,야간,"부산광역시 남구 수영로 309 (대연동, 경성대학교)",48434,051-663-5576,051-663-5579,,0 ,0 ,0 
2020,대학교,가천대학교,기존,본교,경기,경기 성남시,사립,주간,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교)",13120,031-750-5114  ,031-753-8828        ,www.gachon.ac.kr,3766 ,62956 ,4186 
2020,일반대학원,가천대학교 일반대학원,기존,본교,경기,경기 성남시,사립,주간,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교)",13120,031-750-5021        ,031-750-5502        ,www.gachon.ac.kr,361 ,863 ,638 
2020,특수대학원,가천대학교 경영대학원,기존,본교,경기,경기 성남시,사립,야간,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교)",13120,031-750-5026        ,031-750-5027        ,www.gachon.ac.kr,50 ,119 ,101 
2020,특수대학원,가천대학교 교육대학원,기존,본교,경기,경기 성남시,사립,야간,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교)",13120,031-750-5034,031-750-5665        ,www.gachon.ac.kr,111 ,279 ,100 
2020,특수대학원,가천대학교 보건대학원,기존,본교,인천,인천 연수구,사립,야간,"인천광역시 연수구 함박뫼로 191 (연수동, 가천대학교)",21936,032-820-4775       ,000-000-0000      ,www.gachon.ac.kr,30 ,42 ,35 
2020,특수대학원,가천대학교 산업환경대학원,기존,본교,경기,경기 성남시,사립,야간,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교)",13120,031-750-5482        ,000-0000-0000       ,www.gachon.ac.kr,20 ,29 ,26 
2020,특수대학원,가천대학교 사회정책대학원,기존,본교,경기,경기 성남시,사립,야간,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교)",13120,031-750-5031        ,031-750-5667        ,www.gachon.ac.kr,45 ,57 ,46 
2020,특수대학원,가천대학교 소프트웨어대학원,폐교,본교,경기,경기 성남시,사립,야간,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교)",13120,031-750-5482        ,031-750-5483        ,www.gachon.ac.kr,0 ,0 ,0 
2020,특수대학원,가천대학교 간호대학원,기존,본교,인천,인천 연수구,사립,야간,"인천광역시 연수구 함박뫼로 191 (연수동, 가천대학교)",21936,032-820-4770        ,000-000-0000     ,www.gachon.ac.kr,27 ,51 ,19 
2020,특수대학원,가천대학교 특수치료대학원,기존,본교,경기,경기 성남시,사립,야간,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교)",13120,031-750-8897        ,031-750-8837        , www.gachon.ac.kr,115 ,201 ,103 
2020,전문대학원,가천대학교 의학전문대학원,폐교,본교,인천,인천 연수구,사립,주간,"인천광역시 연수구 함박뫼로 191 (연수동, 가천대학교)",21936,032-458-2512,032-421-5537        ,www.gachon.ac.kr,0 ,0 ,0 
2020,특수대학원,가천대학교 환경·디자인대학원,폐교,본교,경기,경기 성남시,사립,야간,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교)",13120,031-750-5482        ,031-750-5483        ,www.gachon.ac.kr,0 ,0 ,0 
2020,특수대학원,가천대학교 스포츠문화대학원,폐교,본교,경기,경기 성남시,사립,야간,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교)",13120,031-750-5759        ,031-750-5744        ,www.gachon.ac.kr,0 ,0 ,0 
2020,특수대학원,가천대학교 게임대학원,기존,본교,경기,경기 성남시,사립,야간,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교)",13120,031-750-4731,031-750-5027,www.gachon.ac.kr,20 ,8 ,8 
2020,대학교,경일대학교,기존,본교,경북,경북 경산시,사립,주야간,"경상북도 경산시 하양읍 가마실길 50 (부호리, 경일대학교)",38428,053-600-4000        ,053-600-4020    ,www.kiu.ac.kr,1584 ,10508 ,1772 
2020,일반대학원,경일대학교 일반대학원,기존,본교,경북,경북 경산시,사립,주간,"경상북도 경산시 하양읍 가마실길 50 (부호리, 경일대학교)",38428,053-600-4621        ,053-600-4020,http://grad.kiu.ac.kr/,85 ,173 ,134 
2020,특수대학원,경일대학교 산업경영대학원,기존,본교,경북,경북 경산시,사립,야간,"경상북도 경산시 하양읍 가마실길 50 (부호리, 경일대학교)",38428,053-600-4621        ,053-600-4020,http://grad2.kiu.ac.kr/,0 ,3 ,1 
2020,특수대학원,경일대학교 보건복지대학원,기존,본교,경북,경북 경산시,사립,야간,"경상북도 경산시 하양읍 가마실길 50 (부호리, 경일대학교)",38428,053-600-4621        ,053-600-4020,http://grad3.kiu.ac.kr/,0 ,2 ,2 
2020,대학교,경주대학교,기존,본교,경북,경북 경주시,사립,주야간,"경상북도 경주시 태종로 188 (효현동, 경주대학교)",38065,054-770-5114        ,054-748-5553        ,www.gu.ac.kr,762 ,1236 ,185 
2020,일반대학원,경주대학교일반대학원,기존,본교,경북,경북 경주시,사립,주간,"경상북도 경주시 태종로 188 (효현동, 경주대학교)",38065,054-770-5044        ,054-748-8798        ,graduate.gu.ac.kr,52 ,28 ,22 
2020,특수대학원,경주대학교 산업경영대학원,폐교,본교,경북,경북 경주시,사립,야간,"경상북도 경주시 태종로 188 (효현동, 경주대학교)",38065,054-770-5044,054-748-2784,www.gju.ac.kr/kor/graduate,0 ,0 ,0 
2020,특수대학원,경주대학교 문화관광복지대학원,기존,본교,경북,경북 경주시,사립,야간,"경상북도 경주시 태종로 188 (효현동, 경주대학교)",38065,054-770-5044,054-748-8798,graduate.gu.ac.kr,35 ,21 ,13 
2020,대학교,경희대학교,기존,본교,서울,서울 동대문구,사립,주야간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-0114         ,02-961-0930         ,www.khu.ac.kr,4720 ,83959 ,5739 
2020,일반대학원,경희대학교대학원,기존,본교,서울,서울 동대문구,사립,주간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-0121,02-967-6937,gskh.khu.ac.kr,1456 ,3345 ,1784 
2020,특수대학원,경희대학교경영대학원,기존,본교,서울,서울 동대문구,사립,야간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-0127         ,02-962-9688         ,khmba.khu.ac.kr/,204 ,913 ,598 
2020,특수대학원,경희대학교관광대학원,기존,본교,서울,서울 동대문구,사립,야간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-0814,02-961-0811,tourism.khu.ac.kr,95 ,186 ,105 
2020,특수대학원,경희대학교교육대학원,기존,본교,서울,서울 동대문구,사립,야간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-0134         ,02-964-6674         ,edu.khu.ac.kr,334 ,802 ,311 
2020,전문대학원,경희대학교 국제대학원,기존,본교,경기,경기 용인시,사립,주간,"경기도 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스)",17104,031-201-2146~9      ,031-204-8120        ,gsp.khu.ac.kr,52 ,149 ,112 
2020,특수대학원,경희대학교국제법무대학원,폐교,본교,서울,서울 동대문구,사립,야간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-0611~3,02-961-9134,interlaw.khu.ac.kr,0 ,0 ,0 
2020,특수대학원,경희대학교 법무대학원,기존,본교,서울,서울 동대문구,사립,야간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-0114,02-961-9134,interlaw.khu.ac.kr,30 ,13 ,8 
2020,특수대학원,경희대학교언론정보대학원,기존,본교,서울,서울 동대문구,사립,야간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-0560,02-967-7083,khu.communication.ac.kr,42 ,58 ,33 
2020,특수대학원,경희대학교 테크노경영대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스)",17104,031-201-2131        ,031-201-2777        ,gstm.khu.ac.kr,97 ,407 ,310 
2020,특수대학원,경희대학교평화복지대학원,기존,본교,경기,경기 남양주시,사립,주간,"경기도 남양주시 진접읍 광릉수목원로 195 (부평리, 경희대학교평화복지대학원)",12001,031-570-7012~6      ,031-528-7630        ,http://gip.khu.ac.kr,33 ,36 ,29 
2020,특수대학원,경희대학교행정대학원,폐교,본교,서울,서울 동대문구,사립,야간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-0131         ,,pnc.khu.ac.kr,0 ,0 ,0 
2020,전문대학원,경희대학교 체육대학원,기존,본교,경기,경기 용인시,사립,주간,"경기도 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스)",17104,031-201-3741        ,031-201-3743        ,gradusport.khu.ac.kr,55 ,62 ,51 
2020,특수대학원,경희대학교NGO대학원,폐교,본교,서울,서울 동대문구,사립,야간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-9241         ,02-961-9242         ,ngo.khu.ac.kr,0 ,0 ,0 
2020,전문대학원,경희대학교 동서의학대학원,기존,본교,경기,경기 용인시,사립,주간,"경기도 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스)",17104,031-201-2743        ,031-204-8119        ,http://gsm.khu.ac.kr/,70 ,94 ,59 
2020,특수대학원,경희대학교 아트퓨전디자인대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스)",17104,031-201-2166~7      ,031-204-8127        ,afd.khu.ac.kr,40 ,43 ,37 
2020,전문대학원,경희대학교 법학전문대학원,기존,본교,서울,서울 동대문구,사립,주간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-9218         ,02-961-9134         ,http://www.khls.ac.kr,70 ,408 ,82 
2020,전문대학원,경희대학교 의학전문대학원,폐교,본교,서울,서울 동대문구,사립,주간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-0274         ,02-969-6958         ,khusm.khu.ac.kr,0 ,0 ,0 
2020,전문대학원,경희대학교 치의학전문대학원,폐교,본교,서울,서울 동대문구,사립,주간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-0341,,dental.khu.ac.kr,0 ,0 ,0 
2020,특수대학원,경희대학교 공공대학원,기존,본교,서울,서울 동대문구,사립,야간,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교)",2447,02-961-0114         ,02-962-1213,pnc.khu.ac.kr,110 ,200 ,139 
2020,대학교,계명대학교,기존,본교,대구,대구 달서구,사립,주야간,"대구광역시 달서구 달구벌대로 1095 (신당동, 계명대학교성서캠퍼스)",42601,053-580-5114        ,053-580-5454        ,www.kmu.ac.kr,4605 ,33136 ,4948 
2020,일반대학원,계명대학교 대학원,기존,본교,대구,대구 달서구,사립,주간,"대구광역시 달서구 달구벌대로 1095 (신당동, 계명대학교성서캠퍼스)",42601,053-580-6252        ,053-580-6255        ,http://newcms.kmu.ac.kr/kmugs/index.do,568 ,1006 ,756 
2020,특수대학원,계명대학교 경영대학원,기존,본교,대구,대구 달서구,사립,야간,"대구광역시 달서구 달구벌대로 1095 (신당동, 계명대학교성서캠퍼스)",42601,053-580-6341        ,053-580-6344        ,http://gsb.kmu.ac.kr,50 ,238 ,105 
2020,특수대학원,계명대학교 교육대학원,기존,본교,대구,대구 달서구,사립,야간,"대구광역시 달서구 달구벌대로 1095 (신당동, 계명대학교성서캠퍼스)",42601,053-580-6332        ,053-580-6335        ,kmedu.kmu.ac.kr,177 ,346 ,179 
2020,특수대학원,계명대학교 스포츠산업대학원,기존,본교,대구,대구 달서구,사립,야간,"대구광역시 달서구 달구벌대로 1095 (신당동, 계명대학교성서캠퍼스)",42601,053-580-6210 ,053-580-5314,http://newcms.kmu.ac.kr/kmugsi/index.do,30 ,9 ,5 
2020,특수대학원,계명대학교 연합신학대학원,기존,본교,대구,대구 달서구,사립,주간,"대구광역시 달서구 달구벌대로 1095 (신당동, 계명대학교성서캠퍼스)",42601,053-580-6254    ,053-580-6255,http://newcms.kmu.ac.kr/ugst/index.do,40 ,47 ,42 
2020,특수대학원,계명대학교 예술대학원,기존,본교,대구,대구 달서구,사립,주간,"대구광역시 달서구 달구벌대로 1095 (신당동, 계명대학교성서캠퍼스)",42601,053-580-6531        ,053-580-6524        ,http://newcms.kmu.ac.kr/artp/index.do,40 ,40 ,29 
2020,특수대학원,계명대학교 정책대학원,기존,본교,대구,대구 남구,사립,야간,"대구광역시 남구 명덕로 104 (대명동, 계명대학교)",42403,053-620-2078        ,053-620-2071        ,http://policy.kmu.ac.kr/policy2/index.do,45 ,34 ,21 
2020,특수대학원,계명대학교 유아교육대학원,기존,본교,대구,대구 달서구,사립,야간,"대구광역시 달서구 달구벌대로 1095 (신당동, 계명대학교성서캠퍼스)",42601,053-580-6332        ,053-580-6335,http://newcms.kmu.ac.kr/sites/kmecedu/index.do,40 ,45 ,33 
2020,특수대학원,계명대학교 글로벌창업대학원,기존,본교,대구,대구 남구,사립,주간,"대구광역시 남구 명덕로 104 (대명동, 계명대학교)",42403,053-620-2196,053-620-2071,https://startup.kmu.ac.kr:453/,45 ,49 ,46 
2020,특수대학원,계명대학교 융합공학대학원,기존,본교,대구,대구 달서구,사립,주간,"대구광역시 달서구 달구벌대로 1095 (신당동, 계명대학교성서캠퍼스)",42601,053-580-5772,053-580-5165,http://newcms.kmu.ac.kr/gsce/index.do,30 ,0 ,0 
2020,대학교,고려대학교,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계))",2841,02-3290-1114        ,,www.korea.ac.kr,3799 ,34575 ,4405 
2020,대학교,고려대학교 세종캠퍼스,기존,분교1,세종,세종 ,사립,주간,"세종특별자치시 조치원읍 세종로 2511 (서창리, 고려대학교세종캠퍼스)",30019,044-860-1114        ,044-860-1048     ,sejong.korea.ac.kr,1318 ,15889 ,1439 
2020,일반대학원,고려대학교 대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계))",2841,02-3290-1270        ,02-925-2633         ,graduate.korea.ac.kr,2315 ,4724 ,2233 
2020,일반대학원,고려대학교 일반대학원,기존,분교1,세종,세종 ,사립,주간,"세종특별자치시 조치원읍 세종로 2511 (서창리, 고려대학교세종캠퍼스)",30019,044-860-1126,044-860-1129,http://graduate.korea.ac.kr,235 ,355 ,234 
2020,특수대학원,고려대학교 경영대학원,폐교,본교,서울,서울 성북구,사립,주야간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계))",2841,02-3290-1261,,biz.korea.ac.kr,0 ,0 ,0 
2020,특수대학원,고려대학교 세종캠퍼스 경영정보대학원,기존,분교1,세종,세종 ,사립,야간,"세종특별자치시 조치원읍 세종로 2511 (서창리, 고려대학교세종캠퍼스)",30019,044-860-1502,044-860-1507        ,http://sejong.korea.ac.kr/mbshome/mbs/kugsmi/index.do,54 ,51 ,41 
2020,특수대학원,고려대학교 교육대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계))",2841,02-3290-1372        ,02-926-9354         ,edugrad.korea.ac.kr,443 ,1088 ,438 
2020,전문대학원,고려대학교 국제대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계))",2841,02-3290-1390        ,02-929-0402         ,gsis.korea.ac.kr,91 ,312 ,123 
2020,특수대학원,고려대학교 노동대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계))",2841,02-3290-1411        ,02-924-8650         ,korealabor.ac.kr,69 ,188 ,68 
2020,특수대학원,고려대학교 법무대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계))",2841,02-3290-1292        ,02-927-8819         ,kulawschool.korea.ac.kr/law/index.do,86 ,104 ,72 
2020,특수대학원,고려대학교 보건대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-2286-1175        ,02-2286-1523        ,pbhealth.korea.ac.kr,55 ,99 ,49 
2020,특수대학원,고려대학교 언론대학원,폐교,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계))",2841,02-3290-1275        ,02-925-4797         ,mediacom.korea.ac.kr,0 ,0 ,0 
2020,특수대학원,고려대학교 세종캠퍼스 인문정보대학원,폐교,분교1,세종,세종 ,사립,야간,"세종특별자치시 조치원읍 세종로 2511 (서창리, 고려대학교세종캠퍼스)",30019,044-860-1203,044-860-1207,http://sejong.korea.ac.kr/mbshome/mbs/csg/index.do,0 ,0 ,0 
2020,특수대학원,고려대학교 정책대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계))",2841,02-3290-1273        ,02-927-3269         ,kopolicy.korea.ac.kr,115 ,150 ,112 
2020,특수대학원,고려대학교 세종캠퍼스 행정대학원,폐교,분교1,대전,대전 서구,사립,야간,대전광역시 서구 둔지로 60 (둔산동),35229,042-472-3661        ,042-472-3663        ,http://sejong.korea.ac.kr/mbshome/mbs/gpa/index.do,0 ,0 ,0 
2020,특수대학원,고려대학교 임상치의학대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-2286-1522        ,02-2286-1523        ,dent.korea.ac.kr,39 ,21 ,16 
2020,특수대학원,고려대학교 컴퓨터정보통신대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-4033        ,02-929-1917         ,gscit.korea.ac.kr,59 ,290 ,140 
2020,특수대학원,고려대학교 세종캠퍼스 의용과학대학원,기존,분교1,세종,세종 ,사립,야간,"세종특별자치시 조치원읍 세종로 2511 (서창리, 고려대학교세종캠퍼스)",30019,044-860-1305        ,044-860-1307        ,http://sejong.korea.ac.kr/mbshome/mbs/biomedical/index.do,42 ,36 ,30 
2020,전문대학원,고려대학교 정보보호대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-4044        ,02-928-9109         ,gss.korea.ac.kr/ime/index.do,86 ,281 ,150 
2020,전문대학원,고려대학교 경영전문대학원,기존,본교,서울,서울 성북구,사립,주야간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계))",2841,02-3290-1261        ,02-921-0682         ,biz.korea.ac.kr/ko/mba,335 ,901 ,343 
2020,특수대학원,고려대학교 공학대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-4041        ,02-923-9118         ,enggra.korea.ac.kr,56 ,70 ,45 
2020,전문대학원,고려대학교 법학전문대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계))",2841,02-3290-1428        ,02-927-8819         ,kulawschool.korea.ac.kr/law/index.do,130 ,360 ,129 
2020,특수대학원,고려대학교 생명환경과학대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-4030        ,02-928-2011         ,gsles.korea.ac.kr,73 ,114 ,63 
2020,전문대학원,고려대학교 의학전문대학원,폐교,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-2286-1005        ,02-924-4958         ,medicine.korea.ac.kr/,0 ,0 ,0 
2020,전문대학원,고려대학교 정보경영공학전문대학원,폐교,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-4044        ,02-928-9109         ,ime.korea.ac.kr,0 ,0 ,0 
2020,전문대학원,고려대학교 융합소프트웨어전문대학원,폐교,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-4033        ,02-929-1917         ,,0 ,0 ,0 
2020,전문대학원,고려대학교 그린스쿨(에너지환경정책기술대학원),폐교,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-5973        ,02-929-0901         ,greenschool.korea.ac.kr,0 ,0 ,0 
2020,전문대학원,고려대학교 기술경영전문대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-5971,,mot.korea.ac.kr/,68 ,172 ,69 
2020,전문대학원,고려대학교 KU-KIST융합대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(자연계))",2841,02-3290-5901        ,02-921-0688         ,kukistschool.korea.ac.kr/,40 ,64 ,39 
2020,전문대학원,고려대학교 세종캠퍼스 행정전문대학원,기존,분교1,세종,세종 ,사립,주야간,"세종특별자치시 조치원읍 세종로 2511 (서창리, 고려대학교세종캠퍼스)",30019,044-860-3825,044-860-3828,gpa.korea.ac.kr,60 ,63 ,36 
2020,특수대학원,고려대학교 문화스포츠대학원,기존,분교1,세종,세종 ,사립,야간,"세종특별자치시 조치원읍 세종로 2511 (서창리, 고려대학교세종캠퍼스)",30019,044-860-1203,044-860-1207,http://sejong.korea.ac.kr/mbshome/mbs/csg/index.do,36 ,30 ,21 
2020,특수대학원,고려대학교 미디어대학원,학교명 변경,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스)",2841,02-3290-1401,,mediacom.korea.ac.kr,77 ,136 ,72 
2020,전문대학원,고려대학교 에너지환경대학원(그린스쿨),학교명 변경,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스)",2841,02-3290-5973,02-929-2619,greenschool.korea.ac.kr,25 ,68 ,30 
2020,대학교,고신대학교,기존,본교,부산,부산 영도구,사립,주야간,"부산광역시 영도구 와치로 194 (동삼동, 고신대학교)",49104,051-990-2114     ,051-911-2525        ,www.kosin.ac.kr,886 ,5502 ,928 
2020,일반대학원,고신대학교 대학원,기존,본교,부산,부산 영도구,사립,주간,"부산광역시 영도구 와치로 194 (동삼동, 고신대학교)",49104,051-990-2114        ,051-911-2525        ,www.kosin.ac.kr,160 ,146 ,122 
2020,특수대학원,고신대학교교육대학원,기존,본교,부산,부산 영도구,사립,야간,"부산광역시 영도구 와치로 194 (동삼동, 고신대학교)",49104,051-990-2114        ,051-911-2525        ,www.kosin.ac.kr,17 ,19 ,17 
