연도,학제,학교명,학교상태,본분교,시도,시군구,설립,주야구분,주소,우편번호,전화번호,팩스번호,홈페이지,입학정원,지원자,입학자
2019,특수대학원,고신대학교 기독교세계관대학원,폐교,본교,부산,부산 영도구,사립,야간,"부산광역시 영도구 와치로 194 (동삼동, 고신대학교)",49104,051-990-2114,051-911-2525,www.kosin.ac.kr,0 ,0 ,0 
2019,대학교,가톨릭관동대학교,기존,본교,강원,강원 강릉시,사립,주야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,2080 ,10760 ,2229 
2019,일반대학원,가톨릭관동대학교 일반대학원,기존,본교,강원,강원 강릉시,사립,주간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,119 ,109 ,82 
2019,특수대학원,가톨릭관동대학교 경영행정·사회복지대학원,폐교,본교,강원,강원 강릉시,사립,야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,0 ,0 ,0 
2019,특수대학원,가톨릭관동대학교 교육대학원,기존,본교,강원,강원 강릉시,사립,야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,84 ,72 ,60 
2019,특수대학원,가톨릭관동대학교 사회복지대학원,기존,본교,강원,강원 강릉시,사립,야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,20 ,8 ,8 
2019,특수대학원,가톨릭관동대학교 선교신학대학원,폐교,본교,강원,강원 강릉시,사립,야간,강원도 강릉시 범일로579번길 25 (내곡동),25601,033-649-7114,033-649-7874,www.cku.ac.kr,0 ,0 ,0 
2019,특수대학원,가톨릭관동대학교 의료경영대학원,폐교,본교,강원,강원 강릉시,사립,야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,0 ,0 ,0 
2019,특수대학원,가톨릭관동대학교 경영행정대학원,기존,본교,강원,강원 강릉시,사립,야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,25 ,22 ,22 
2019,특수대학원,가톨릭관동대학교 에너지자원융합대학원,폐교,본교,강원,강원 강릉시,사립,야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,0 ,0 ,0 
2019,특수대학원,가톨릭관동대학교 보건의료융합대학원,기존,본교,강원,강원 강릉시,사립,야간,"강원도 강릉시 범일로579번길 24 (내곡동, 가톨릭관동대학교)",25601,033-649-7114,033-649-7874,www.cku.ac.kr,25 ,37 ,33 
2019,대학교,광신대학교,기존,본교,광주,광주 북구,사립,주간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr,122 ,201 ,134 
2019,일반대학원,광신대학교대학원,기존,본교,광주,광주 북구,사립,주간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr,86 ,92 ,67 
2019,특수대학원,광신대학교교육대학원,기존,본교,광주,광주 북구,사립,야간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr,0 ,0 ,0 
2019,특수대학원,광신대학교 국제대학원,기존,본교,광주,광주 북구,사립,주간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr,20 ,33 ,26 
2019,특수대학원,광신대학교 사회복지대학원,기존,본교,광주,광주 북구,사립,주간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr,30 ,36 ,24 
2019,특수대학원,광신대학교신학대학원,기존,본교,광주,광주 북구,사립,주야간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr,65 ,62 ,50 
2019,특수대학원,광신대학교 음악대학원,기존,본교,광주,광주 북구,사립,주간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004,062-571-7255,www.kwangshin.ac.kr,12 ,16 ,14 
2019,특수대학원,광신대학교상담치료대학원,기존,본교,광주,광주 북구,사립,주간,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교)",61027,062-605-1004        ,062-571-7255        ,www.kwangshin.ac.kr,25 ,28 ,23 
2019,대학교,광운대학교,기존,본교,서울,서울 노원구,사립,주야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,www.kw.ac.kr,1684 ,24913 ,2052 
2019,일반대학원,광운대학교대학원,기존,본교,서울,서울 노원구,사립,주간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,grd.kw.ac.kr,342 ,550 ,395 
2019,특수대학원,광운대학교 경영대학원,기존,본교,서울,서울 노원구,사립,야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,02-940-5091         ,02-919-9406         ,http://gsba.kw.ac.kr,75 ,103 ,83 
2019,특수대학원,광운대학교교육대학원,기존,본교,서울,서울 노원구,사립,야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,gedu.kw.ac.kr,95 ,125 ,89 
2019,특수대학원,광운대학교 환경대학원,기존,본교,서울,서울 노원구,사립,야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,gses.kw.ac.kr,30 ,18 ,18 
2019,특수대학원,광운대학교 건설법무대학원,기존,본교,서울,서울 노원구,사립,야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,http://kwcl.ac.kr/,38 ,55 ,43 
2019,특수대학원,광운대학교 상담복지정책대학원,기존,본교,서울,서울 노원구,사립,야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,isw.kw.ac.kr,100 ,130 ,83 
2019,특수대학원,광운대학교 정보콘텐츠대학원,폐교,본교,서울,서울 노원구,사립,야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,compro.kw.ac.kr,0 ,0 ,0 
2019,특수대학원,광운대학교 스마트융합대학원,기존,본교,서울,서울 노원구,사립,야간,"서울특별시 노원구 광운로 20 (월계동, 광운대학교)",1897,,,,50 ,60 ,40 
2019,대학교,광주가톨릭대학교,기존,본교,전남,전남 나주시,사립,주간,"전라남도 나주시 남평읍 중남길 12-25 (남석리, 광주가톨릭대학교)",58230,061-337-2181        ,061-337-2185        ,www.gjcatholic.ac.kr,40 ,30 ,29 
2019,일반대학원,광주가톨릭대학교대학원,기존,본교,전남,전남 나주시,사립,주간,"전라남도 나주시 남평읍 중남길 12-25 (남석리, 광주가톨릭대학교)",58230,061-337-2181        ,061-337-2185        ,www.gjcatholic.ac.kr,30 ,21 ,21 
2019,대학교,광주여자대학교,기존,본교,광주,광주 광산구,사립,주간,"광주광역시 광산구 여대길 201 (산정동, 광주여자대학교)",62396,062-956-2500        ,062-953-2218        ,www.kwu.ac.kr,895 ,5595 ,952 
2019,일반대학원,광주여자대학교 일반대학원,기존,본교,광주,광주 광산구,사립,주간,"광주광역시 광산구 여대길 201 (산정동, 광주여자대학교)",62396,062-956-2500        ,062-953-2218        ,www.kwu.ac.kr,35 ,59 ,41 
2019,특수대학원,광주여자대학교교육대학원,기존,본교,광주,광주 광산구,사립,야간+계절제,"광주광역시 광산구 여대길 201 (산정동, 광주여자대학교)",62396,062-956-2500        ,062-953-2218        ,www.kwu.ac.kr,35 ,44 ,23 
2019,특수대학원,광주여자대학교 사회개발대학원,기존,본교,광주,광주 광산구,사립,야간,"광주광역시 광산구 여대길 201 (산정동, 광주여자대학교)",62396,062-956-2500        ,062-953-2218        ,www.kwu.ac.kr,30 ,41 ,31 
2019,대학교,국민대학교,기존,본교,서울,서울 성북구,사립,주야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4114         ,,www.kookmin.ac.kr,2863 ,29542 ,3410 
2019,일반대학원,국민대학교대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4317         ,02-910-4318         ,gds.kookmin.ac.kr,425 ,998 ,528 
2019,특수대학원,국민대학교경영대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4330         ,02-910-4332         ,gba.kookmin.ac.kr,125 ,159 ,118 
2019,특수대학원,국민대학교교육대학원,기존,본교,서울,서울 성북구,사립,야간+계절제,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,,,,183 ,494 ,182 
2019,특수대학원,국민대학교디자인대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4114         ,02-919-2100         ,designgds.kookmin.ac.kr,70 ,87 ,77 
2019,특수대학원,국민대학교법무대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,,,http://ifl.kookmin.ac.kr/,51 ,68 ,53 
2019,특수대학원,국민대학교스포츠산업대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4267         ,02-910-4259         ,http://sports.kookmin.ac.kr/,52 ,67 ,47 
2019,특수대학원,국민대학교정치대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4236         ,02-910-5239         ,www.gspl.ac.kr,65 ,98 ,75 
2019,특수대학원,국민대학교행정대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4343         ,02-910-4239         ,gspa.kookmin.ac.kr,55 ,100 ,81 
2019,전문대학원,국민대학교자동차공학전문대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,,,http://gsaek.kookmin.ac.kr,58 ,43 ,38 
2019,전문대학원,국민대학교테크노디자인전문대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4943,02-910-5215,ted.kookmin.ac.kr,91 ,172 ,112 
2019,특수대학원,국민대학교공학대학원,폐교,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,,,,0 ,0 ,0 
2019,전문대학원,국민대학교비즈니스IT전문대학원,기존,본교,서울,서울 성북구,사립,주간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4016         ,02-910-4017         ,bit.kookmin.ac.kr,43 ,44 ,37 
2019,특수대학원,국민대학교종합예술대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4468         ,02-910-4469         ,totalart.kookmin.ac.kr,55 ,80 ,60 
2019,특수대학원,국민대학교 글로벌창업벤처대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-5727~8,02-910-5910,gsge.kookmin.ac.kr/,40 ,44 ,31 
2019,특수대학원,국민대학교 자동차산업대학원,기존,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,02-910-4350,,,22 ,14 ,13 
2019,특수대학원,국민대학교 소프트웨어융합대학원,신설,본교,서울,서울 성북구,사립,야간,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교)",2707,,,http://swgs.kookmin.ac.kr/,40 ,16 ,12 
2019,대학교,케이씨대학교,기존,본교,서울,서울 강서구,사립,주야간,"서울특별시 강서구 까치산로24길 47 (화곡동, 그리스도대학교)",7661,02-2600-2400        ,02-2698-8876        ,kcu.ac.kr,277 ,2035 ,298 
2019,일반대학원,케이씨대학교일반대학원,기존,본교,서울,서울 강서구,사립,주간,"서울특별시 강서구 까치산로24길 47 (화곡동, 그리스도대학교)",7661,02-2600-2400        ,02-2698-8876        ,http://graduate.kcu.ac.kr/,12 ,16 ,12 
2019,특수대학원,케이씨대학교교육대학원,기존,본교,서울,서울 강서구,사립,야간,"서울특별시 강서구 까치산로24길 47 (화곡동, 그리스도대학교)",7661,02-2600-2400        ,02-2698-8876        ,http://graduate.kcu.ac.kr,20 ,26 ,19 
2019,특수대학원,케이씨대학교사회복지대학원,기존,본교,서울,서울 강서구,사립,야간,"서울특별시 강서구 까치산로24길 47 (화곡동, 그리스도대학교)",7661,02-2600-2400        ,02-2698-8876        ,http://graduate.kcu.ac.kr/,20 ,24 ,19 
2019,특수대학원,케이씨대학교신학대학원,기존,본교,서울,서울 강서구,사립,야간,"서울특별시 강서구 까치산로24길 47 (화곡동, 그리스도대학교)",7661,02-2600-2400        ,02-2698-8876        ,http://graduate.kcu.ac.kr/,20 ,10 ,7 
2019,대학교,극동대학교,기존,본교,충북,충북 음성군,사립,주간,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교)",27601,043-879-3500        ,043-882-3310        ,www.kdu.ac.kr,935 ,9151 ,991 
2019,일반대학원,극동대학교일반대학원,기존,본교,충북,충북 음성군,사립,주간,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교)",27601,043-879-3661,043-882-3377        ,http://www.kdu.ac.kr,30 ,18 ,16 
2019,특수대학원,극동대학교교육대학원,기존,본교,충북,충북 음성군,사립,야간,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교)",27601,043-879-3661        ,043-882-3377        ,http://www.kdu.ac.kr,45 ,3 ,2 
2019,특수대학원,극동대학교 보건과학대학원,기존,본교,충북,충북 음성군,사립,야간,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교)",27601,043-879-3661        ,043-882-3377        ,www.kdu.ac.kr,10 ,8 ,8 
2019,특수대학원,극동대학교 글로벌대학원,기존,본교,충북,충북 음성군,사립,야간,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교)",27601,043-879-3661,043-882-3377        ,http://www.kdu.ac.kr,32 ,30 ,25 
2019,특수대학원,극동대학교 국제개발대학원,기존,본교,충북,충북 음성군,사립,야간,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교)",27601,043-879-3661        ,043-882-3377        ,http://www.kdu.ac.kr,0 ,0 ,0 
2019,특수대학원,극동대학교 산업기술보안대학원,신설,본교,충북,충북 음성군,사립,야간,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교)",27601,043-879-3656,043-882-3377,http://www.kdu.ac.kr,10 ,2 ,2 
2019,대학교,나사렛대학교,기존,본교,충남,충남 천안시,사립,주간,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교)",31172,041-570-7700        ,041-570-7725        ,www.kornu.ac.kr,1211 ,8711 ,1347 
2019,일반대학원,나사렛대학교 일반대학원,기존,본교,충남,충남 천안시,사립,주간,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교)",31172,041-570-7750        ,041-570-7752        ,http://grad.kornu.ac.kr,32 ,38 ,26 
2019,특수대학원,나사렛대학교교육대학원,기존,본교,충남,충남 천안시,사립,야간,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교)",31172,041-570-7750        ,041-570-7752        ,http://grad.kornu.ac.kr,10 ,15 ,11 
2019,특수대학원,나사렛대학교 사회복지대학원,기존,본교,충남,충남 천안시,사립,야간,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교)",31172,041-570-7940        ,041-570-7752        ,https://cms.kornu.ac.kr/user/grad/,8 ,12 ,9 
2019,특수대학원,나사렛대학교신학대학원,기존,본교,충남,충남 천안시,사립,야간,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교)",31172,041-570-7750        ,041-570-7752        ,http://grad.kornu.ac.kr,33 ,12 ,12 
2019,특수대학원,나사렛대학교재활복지대학원,기존,본교,충남,충남 천안시,사립,야간,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교)",31172,041-570-7750        ,041-570-7752        ,http://grad.kornu.ac.kr,28 ,34 ,26 
2019,대학교,단국대학교,기존,본교,경기,경기 용인시,사립,주야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,1899-3700,031-8005-2116       ,www.dankook.ac.kr,2275 ,35579 ,2590 
2019,대학교,단국대학교,기존,제2캠퍼스,충남,충남 천안시,사립,주야간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,1899-3700,041-550-1119,www.dankook.ac.kr,2340 ,21362 ,2511 
2019,일반대학원,단국대학교 일반대학원,기존,본교,경기,경기 용인시,사립,주간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2203~9,031-8021-7134      ,cms.dankook.ac.kr/web/grad,701 ,1049 ,716 
2019,일반대학원,단국대학교 일반대학원,기존,제2캠퍼스,충남,충남 천안시,사립,주간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,041-550-1263,041-550-1119,cms.dankook.ac.kr/web/grad,288 ,325 ,257 
2019,특수대학원,단국대학교 경영대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2222~3 ,031-8021-7137     ,cms.dankook.ac.kr/web/giba,120 ,125 ,95 
2019,특수대학원,단국대학교 교육대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2242~3,031-8021-7139     ,cms.dankook.ac.kr/web/gedu,128 ,417 ,130 
2019,특수대학원,단국대학교 교육대학원,기존,제2캠퍼스,충남,충남 천안시,사립,야간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,031-8005-2242~3,031-8021-7139,cms.dankook.ac.kr/web/gedu,30 ,46 ,34 
2019,특수대학원,단국대학교 국제대학원,폐교,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2292,031-8021-7407,cms.dankook.ac.kr/web/ginter,0 ,0 ,0 
2019,특수대학원,단국대학교 문화예술대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,"031-8005-2282,2284",031-8021-7140      ,cms.dankook.ac.kr/web/gdaa,155 ,147 ,100 
2019,특수대학원,단국대학교 정책경영대학원,기존,제2캠퍼스,충남,충남 천안시,사립,야간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,041-550-1261~2,041-559-7817,cms.dankook.ac.kr/web/gpb,50 ,73 ,57 
2019,특수대학원,단국대학교 특수교육대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2272~3,031-8021-7139,cms.dankook.ac.kr/web/gsedu,110 ,184 ,101 
2019,특수대학원,단국대학교 스포츠과학대학원,기존,제2캠퍼스,충남,충남 천안시,사립,야간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,041-550-1265~6,041-559-7894,cms.dankook.ac.kr/web/gsss,45 ,28 ,19 
2019,특수대학원,단국대학교 행정법무대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2233,031-8021-7138       ,gslp.dankook.ac.kr/web/gslp,120 ,154 ,121 
2019,특수대학원,단국대학교 보건복지대학원,기존,제2캠퍼스,충남,충남 천안시,사립,야간,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",31116,041-550-3013,041-559-7934,cms.dankook.ac.kr/web/ghealth,50 ,60 ,41 
2019,특수대학원,단국대학교 부동산·건설대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2297~8    ,031-8021-7146   ,grec.dankook.ac.kr/web/grec,80 ,111 ,80 
2019,전문대학원,단국대학교 영화콘텐츠전문대학원,기존,본교,경기,경기 용인시,사립,주간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2258~9,031-8021-7249       ,dacine.dankook.ac.kr/web/dacine,40 ,5 ,0 
2019,특수대학원,단국대학교 정보·지식재산대학원,기존,본교,경기,경기 용인시,사립,야간,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교죽전캠퍼스)",16890,031-8005-2262,031-8021-7140,cms.dankook.ac.kr/web/gict,83 ,92 ,73 
2019,대학교,대구대학교,기존,본교,경북,경북 경산시,사립,주야간,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-850-5000,053-850-5449,www.daegu.ac.kr,4059 ,29762 ,4433 
2019,일반대학원,대구대학교대학원,기존,본교,경북,경북 경산시,사립,주간,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-850-5038,053-850-5039,grad.daegu.ac.kr/,349 ,428 ,323 
2019,특수대학원,대구대학교 교육대학원,기존,본교,경북,경북 경산시,사립,계절제,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-850-5044,053-850-5049,edugrad.daegu.ac.kr,120 ,191 ,103 
2019,특수대학원,대구대학교디자인대학원,폐교,본교,경북,경북 경산시,사립,야간,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-850-5033,053-850-5039,https://designgrad.daegu.ac.kr/,0 ,0 ,0 
2019,특수대학원,대구대학교사회복지대학원,기존,본교,경북,경북 경산시,사립,야간,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-850-5033,053-850-5019,socwel.daegu.ac.kr,50 ,62 ,42 
2019,특수대학원,대구대학교 재활과학대학원,기존,본교,대구,대구 남구,사립,야간,"대구광역시 남구 성당로50길 33 (대명동, 대구대학교)",42400,053-850-5034,053-850-5039,rehabgrad.daegu.ac.kr,120 ,139 ,111 
2019,특수대학원,대구대학교 특수교육대학원,기존,본교,경북,경북 경산시,사립,계절제,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-850-5000        ,053-850-5019        ,spedgrad.daegu.ac.kr,50 ,33 ,22 
2019,특수대학원,대구대학교 산업·행정대학원,폐교,본교,대구,대구 남구,사립,야간,"대구광역시 남구 성당로50길 33 (대명동, 대구대학교)",42400,053-850-5034,053-850-5039,info.daegu.ac.kr,0 ,14 ,10 
2019,특수대학원,대구대학교 디자인·산업행정대학원,신설,본교,경북,경북 경산시,사립,야간,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-850-5033,053-850-5039,https://desindadm.daegu.ac.kr/hakgwa_home/desindadm/,47 ,40 ,28 
2019,대학교,대구예술대학교,기존,본교,경북,경북 칠곡군,사립,주간,"경상북도 칠곡군 가산면 다부거문1길 202 (다부리, 대구예술대학교)",39851,054-973-5311        ,054-973-5319        ,www.dgau.ac.kr,430 ,1257 ,325 
2019,대학교,대구가톨릭대학교,기존,본교,경북,경북 경산시,사립,주야간,"경상북도 경산시 하양읍 하양로 13-13 (금락리, 대구가톨릭대학교)",38430,053-850-3114,053-359-7000,http://www.cu.ac.kr/,2862 ,19753 ,3032 
2019,일반대학원,대구가톨릭대학교대학원,기존,본교,경북,경북 경산시,사립,주간,"경상북도 경산시 하양읍 하양로 13-13 (금락리, 대구가톨릭대학교)",38430,053-850-3581,053-359-6400,http://dept.cu.ac.kr/user/postgraduate/,347 ,461 ,344 
2019,특수대학원,대구가톨릭대학교 경영대학원,폐교,본교,대구,대구 중구,사립,야간,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학)",41969,053-660-5252,053-359-6140,http://dept.cu.ac.kr/user/business/,0 ,2 ,1 
2019,특수대학원,대구가톨릭대학교교육대학원,기존,본교,경북,경북 경산시,사립,주간+계절제,"경상북도 경산시 하양읍 하양로 13-13 (금락리, 대구가톨릭대학교)",38430,053-850-3508,053-359-6410,edu.cu.ac.kr,78 ,173 ,74 
2019,특수대학원,대구가톨릭대학교사회복지대학원,기존,본교,대구,대구 중구,사립,야간,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학)",41969,053-660-5252,053-359-6140,http://dept.cu.ac.kr/user/social/,45 ,40 ,29 
2019,특수대학원,대구가톨릭대학교신학대학원,기존,본교,대구,대구 중구,사립,야간,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학)",41969,053-660-5111,053-660-5120,http://dept.cu.ac.kr/user/theology/,8 ,4 ,4 
2019,특수대학원,대구가톨릭대학교 예술대학원,기존,본교,대구,대구 중구,사립,야간,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학)",41969,053-660-5252,053-359-6140,http://dept.cu.ac.kr/user/cudesign/,35 ,28 ,22 
2019,특수대학원,대구가톨릭대학교 상담대학원,기존,본교,대구,대구 중구,사립,야간,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학)",41969,053-660-5252,053-359-6140,http://dept.cu.ac.kr/user/counsel/,60 ,81 ,57 
2019,특수대학원,대구가톨릭대학교 유아교육대학원,기존,본교,경북,경북 경산시,사립,야간,"경상북도 경산시 하양읍 하양로 13-13 (금락리, 대구가톨릭대학교)",38430,053-660-5252,053-359-6140,http://dept.cu.ac.kr/user/child/,25 ,22 ,17 
2019,특수대학원,대구가톨릭대학교국제·다문화대학원,폐교,본교,대구,대구 중구,사립,야간,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학)",41969,053-660-5252,053-359-6140,http://dept.cu.ac.kr/user/inter/,0 ,3 ,3 
2019,특수대학원,대구가톨릭대학교 몬테소리대학원,폐교,본교,대구,대구 중구,사립,야간,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학)",41969,053-660-5252,053-359-6140,http://dept.cu.ac.kr/user/monte/,0 ,1 ,1 
2019,특수대학원,대구가톨릭대학교 사회적경제대학원,폐교,본교,대구,대구 중구,사립,야간,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학)",41969,053-660-5252,053-359-6140,http://dept.cu.ac.kr/user/socialeconomy/,0 ,0 ,0 
2019,특수대학원,대구가톨릭대학교 한국안광학대학원,폐교,본교,대구,대구 중구,사립,야간,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학)",41969,053-660-5252,053-359-6140,http://dept.cu.ac.kr/user/optometry/,0 ,3 ,3 
2019,특수대학원,대구가톨릭대학교 뷰티·예술대학원,폐교,본교,대구,대구 중구,사립,야간,"대구광역시 중구 명륜로12길 47 (남산동, 대구가톨릭대학교신학대학)",41969,053-660-5252,053-359-6140,http://dept.cu.ac.kr/user/cudesign/,0 ,4 ,2 
